,correct,query,date1,task
2640,False,SELECT name FROM Ghosts WHERE year = 1833;,11/01/22 17:03:35,010
2641,True,SELECT DISTINCT name FROM Ghosts WHERE year = 1833;,11/01/22 17:03:43,010
2642,False,SELECT * FROM Ghost WHERE year = 1650;,11/01/22 17:03:58,011
2643,True,SELECT * FROM Ghosts WHERE year = 1650;,11/01/22 17:04:02,011
2644,True,SELECT DISTINCT NAME FROM Ghosts WHERE YEAR='1650' ORDER BY NAME DESC,11/01/22 17:04:44,012
2645,False,"SELECT * FROM Ghost WHERE year < 1800 AND year > 1699 ORDER BY year DESC, name ASC;",11/01/22 17:06:03,013
2646,False,"SELECT * FROM Ghosts WHERE year < 1800 AND year > 1699 ORDER BY year DESC, name ASC;",11/01/22 17:06:07,013
2647,False,"SELECT * FROM Ghosts WHERE year < 1800 AND year > 1699 ORDER BY year, name DESC;",11/01/22 17:06:15,013
2648,False,"SELECT * FROM Ghosts WHERE year < 1700 AND year > 1599 ORDER BY year, name DESC;",11/01/22 17:06:29,013
2649,False,"SELECT * FROM Ghosts WHERE year < 1700 AND year > 1599 ORDER BY year, name ASC;",11/01/22 17:06:44,013
2650,True,"SELECT * FROM Ghosts WHERE year < 1700 AND year > 1599 ORDER BY year DESC, name ASC;",11/01/22 17:06:53,013
2651,False,SELECT name FROM Ghosts WHERE year = 1777;,11/01/22 17:07:08,014
2652,True,SELECT DISTINCT name FROM Ghosts WHERE year = 1777;,11/01/22 17:07:18,014
2653,True,SELECT name from ghosts,15/01/22 18:11:28,000
2654,True,SELECT name from ghosts,15/01/22 18:12:39,001
2655,False,"SELECT name, year",15/01/22 18:13:05,002
2656,True,"SELECT name, year from ghosts",15/01/22 18:13:09,002
2657,True,"SELECT year FROM GHOSTS WHERE name IS ""Sieglinde""",15/01/22 18:13:39,003
2658,True,select name from ghosts where year > 1800;,15/01/22 18:14:53,004
2659,False,select name from ghosts where year > 1800 AND year <= 1900;,15/01/22 18:16:03,005
2660,True,select name from ghosts where year > 1700 AND year <= 1800;,15/01/22 18:16:19,005
2661,False,select name from ghosts order by desc;,15/01/22 18:16:52,006
2662,False,select name from ghosts order by asc;,15/01/22 18:17:13,006
2663,False,select name from ghosts order by ASC;,15/01/22 18:17:22,006
2664,False,select name from ghosts order by DESC;,15/01/22 18:17:30,006
2665,False,select name from ghosts order by name DESC;,15/01/22 18:17:42,006
2666,True,select name from ghosts order by name ASC;,15/01/22 18:17:58,006
2667,True,select name from ghosts order by year DESC;,15/01/22 18:18:41,007
2668,True,SELECT DISTINCT year FROM ghosts,15/01/22 18:19:26,008
2669,False,"select* from ghosts order by year DESC, name ASC;",15/01/22 18:20:18,009
2670,True,"select* from ghosts order by year ASC, name ASC;",15/01/22 18:20:30,009
2671,True,select distinct name from ghosts where year = 1833;,15/01/22 18:21:24,010
2672,True,select* from ghosts where year = 1650;,15/01/22 18:21:58,011
2673,False,SELECT NAME FROM Ghosts WHERE YEAR='1650' ORDER BY NAME DESC,15/01/22 18:22:32,012
2674,True,SELECT DISTINCT NAME FROM Ghosts WHERE YEAR='1650' ORDER BY NAME DESC,15/01/22 18:22:55,012
2675,True,"select* from ghosts where year >1600 and year <= 1700 order by year DESC, name ASC;",15/01/22 18:32:09,013
2676,False,select title from album where year = 1963;,15/01/22 18:34:31,059
2677,False,select title from album where year = 1963;,15/01/22 18:34:46,059
2678,False,select title from album where year = 1963;,15/01/22 18:34:47,059
2679,False,select title from album where year = 1963;,15/01/22 18:34:48,059
2680,True,select title from album;,15/01/22 18:35:04,059
2681,False,SELECT name FROM interpret SORT BY name,15/01/22 18:35:19,060
2682,True,SELECT name FROM interpret ORDER BY name,15/01/22 18:35:24,060
2683,False,"select name, rating from song where rating <= 3;",15/01/22 18:36:11,061
2684,True,"select title, rating from song where rating <= 3;",15/01/22 18:36:27,061
2685,True,SELECT name from ghosts,19/01/22 21:37:03,000
2686,True,SELECT DISTINCT NAME FROM Ghosts WHERE YEAR='1650' ORDER BY NAME DESC,19/01/22 21:38:23,012
2687,True,"select * from Ghosts where year between 1600 and 1700 order by year desc, name",19/01/22 21:39:56,013
2688,False,select mean(squaremeter) from zoo_cage where zone = 'north',19/01/22 21:44:40,086
2689,False,select avg(squaremeter) from zoo_cage where zone = 'north',19/01/22 21:44:49,086
2690,False,select count(a.id)/c.squaremeter as average from zoo_animal a left outer join zoo_cage c on a.cage_id = c.id where zone = 'north',19/01/22 21:47:55,086
2691,False,select count(a.id)/c.squaremeter as average from zoo_animal a left outer join zoo_cage c on a.cage_id = c.id and zone = 'north',19/01/22 21:48:36,086
2692,False,select count(a.id) as average from zoo_animal a left outer join zoo_cage c on a.cage_id = c.id,19/01/22 21:48:56,086
2693,False,"select c.squaremeter, count(a.id) as average from zoo_animal a left outer join zoo_cage c on a.cage_id = c.id  where c.zone = 'north'",19/01/22 21:49:34,086
2694,False,select c.squaremeter/count(a.id) as average from zoo_animal a left outer join zoo_cage c on a.cage_id = c.id  where c.zone = 'north',19/01/22 21:49:41,086
2695,False,select sum(c.squaremeter)/count(a.id) as average from zoo_animal a left outer join zoo_cage c on a.cage_id = c.id  where c.zone = 'north',19/01/22 21:50:20,086
2696,False,"select sum(c.squaremeter), count(a.id) as average from zoo_animal a left outer join zoo_cage c on a.cage_id = c.id  where c.zone = 'north'",19/01/22 21:50:30,086
2697,False,"select sum(c.squaremeter), c.id, count(a.id) as average from zoo_animal a left outer join zoo_cage c on a.cage_id = c.id  where c.zone = 'north'",19/01/22 21:51:02,086
2698,False,"select sum(select squaremeter from zoo_cage where zone = 'north'), count(a.id) as average from zoo_animal a left outer join zoo_cage c on a.cage_id = c.id  where c.zone = 'north'",19/01/22 21:51:42,086
2699,False,"select (select sum(squaremeter) from zoo_cage where zone = 'north') as total, count(a.id) as average from zoo_animal a left outer join zoo_cage c on a.cage_id = c.id  where c.zone = 'north'",19/01/22 21:52:36,086
2700,True,select (select sum(squaremeter) from zoo_cage where zone = 'north')/count(a.id) as average from zoo_animal a left outer join zoo_cage c on a.cage_id = c.id  where c.zone = 'north',19/01/22 21:52:48,086
2701,True,"SELECT id, type, name, cage_id FROM zoo_animal WHERE cage_id IS NULL",19/01/22 21:53:40,077
2702,True,"SELECT a.name, a.type FROM zoo_employee k JOIN zoo_animal a ON k.cage_id = a.cage_id JOIN zoo_food f ON  f.id = a.food_id WHERE f.name='blueberry' AND k.firstname = 'Heidi'",19/01/22 21:57:20,085
2703,False,"select e.firstname, count(a.id) from zoo_animal a  inner join zoo_employee e on a.cage_id = e.cage_id  where cage_id is not null  group by e.firstname",19/01/22 21:59:36,084
2704,False,"select e.firstname, count(a.id) from zoo_animal a  inner join zoo_employee e on a.cage_id = e.cage_id  where a.cage_id is not null and e.cage_id is not null  group by e.firstname",19/01/22 21:59:54,084
2705,True,"select  count(a.id), e.firstname from zoo_animal a  inner join zoo_employee e on a.cage_id = e.cage_id  where a.cage_id is not null and e.cage_id is not null  group by e.firstname",19/01/22 22:00:12,084
2706,False,"SELECT song_id, count(rating) FROM song GROUP BY count(*) HAVING count(*) = 1",19/01/22 22:20:19,066
2707,False,"SELECT song_id, count(rating) FROM song GROUP BY rating HAVING count(*) = 1",19/01/22 22:20:33,066
2708,True,"SELECT rating, count(*) FROM song GROUP BY rating HAVING count(*) = 1",19/01/22 22:21:05,066
2709,False,"SELECT i.name, count(*), a.title FROM album a INNER JOIN song s ON (a.album_id = s.album_id) LEFT JOIN interpret i ON (i.interpret_id = s.interpret_fk) WHERE a.album_id IN (SELECT album_fk FROM song WHERE interpret_fk IS NULL)",19/01/22 22:27:39,067
2710,False,"SELECT i.name, count(*), a.title FROM album a INNER JOIN song s ON (a.album_id = s.album_fk) LEFT JOIN interpret i ON (i.interpret_id = s.interpret_fk) WHERE a.album_id IN (SELECT album_fk FROM song WHERE interpret_fk IS NULL)",19/01/22 22:27:54,067
2711,False,"SELECT i.name, count(*), a.title FROM album a INNER JOIN song s ON (a.album_id = s.album_fk) LEFT JOIN interpret i ON (i.interpret_id = s.interpret_fk) WHERE a.album_id IN (SELECT album_fk FROM song WHERE interpret_fk IS NULL)",19/01/22 22:28:53,067
2712,True,"SELECT i.name, count(*), a.title FROM album a INNER JOIN song s ON (a.album_id = s.album_fk) LEFT JOIN interpret i ON (i.interpret_id = s.interpret_fk) WHERE a.album_id IN (SELECT album_fk FROM song WHERE interpret_fk IS NULL) GROUP BY i.name, a.title;",19/01/22 22:29:56,067
2713,True,SELECT name from ghosts,20/01/22 09:39:09,000
2714,False,SELECT name FROM ghost,20/01/22 09:39:51,001
2715,True,SELECT name from ghosts,20/01/22 09:40:02,001
2716,True,"SELECT name, year from ghosts",20/01/22 09:40:20,002
2717,True,"SELECT name, year from ghosts",20/01/22 09:40:24,002
2718,True,"SELECT year FROM GHOSTS WHERE name = ""Sieglinde""",20/01/22 09:40:45,003
2719,True,Select name from ghosts where year > 1800,20/01/22 09:41:08,004
2720,True,Select name from ghosts where year > 1800,20/01/22 09:41:14,004
2721,True,Select name from ghosts where year > 1800,20/01/22 09:41:14,004
2722,True,select name from ghosts where year > 1700 and year < 1800,20/01/22 09:41:59,005
2723,True,select name from ghosts where year > 1700 and year < 1800,20/01/22 09:42:04,005
2724,False,SELECT NAME FROM Ghosts WHERE YEAR='1650' ORDER BY NAME DESC,20/01/22 09:43:00,012
2725,True,SELECT DISTINCT NAME FROM Ghosts WHERE YEAR='1650' ORDER BY NAME DESC,20/01/22 09:43:39,012
2726,False,"select * from ghosts where year > 1600 and year < 1700 order by year asc, name asc",20/01/22 09:45:45,013
2727,True,"select * from ghosts where year > 1600 and year < 1700 order by year desc, name asc",20/01/22 09:46:31,013
2728,False,select name from ghosts where year = 1777 order by name asc,20/01/22 09:46:59,014
2729,True,select distinct name from ghosts where year = 1777 order by name asc,20/01/22 09:47:07,014
2730,True,"select * from ghosts where name = ""Veronika"" and year > 1700 and year < 1800",20/01/22 09:48:03,015
2731,True,select name from wizards where skill < 4 order by skill asc,20/01/22 09:48:46,016
2732,True,select name from wizards where skill < 4 order by skill asc,20/01/22 09:48:50,016
2733,True,"SELECT id, type, name, cage_id FROM zoo_animal WHERE cage_id IS NULL",20/01/22 21:31:59,077
2734,False,"select name, type from zoo_animal union select firstname, surname from zoo_employee",20/01/22 21:34:07,078
2735,False,"select name, type from zoo_animal left join zoo_employee on zoo_animal.name = zoo_employee.firstname",20/01/22 21:35:22,078
2736,False,"select name, type, firstname, last name from zoo_animal left join zoo_employee on zoo_animal.name = zoo_employee.firstname",20/01/22 21:35:52,078
2737,False,"select name, type, firstname, lastname from zoo_animal left join zoo_employee on zoo_animal.name = zoo_employee.firstname",20/01/22 21:35:58,078
2738,False,"select name, type, firstname, surname from zoo_animal left join zoo_employee on zoo_animal.name = zoo_employee.firstname",20/01/22 21:36:07,078
2739,True,"select name, type, firstname, surname from zoo_animal inner join zoo_employee on zoo_animal.name = zoo_employee.firstname",20/01/22 21:36:25,078
2740,True,"SELECT name, type, birthdate FROM zoo_animal WHERE birthdate = entry_date ORDER BY birthdate DESC",20/01/22 21:37:57,079
2741,False,"select name from zoo_animal inner join zoo_food on zoo_food.id = zoo_animal.food_id where name = ""Timon""",20/01/22 21:39:38,080
2742,False,"select zf.name from zoo_animal za inner join zoo_food as zf on zf.id = za.food_id where name = ""Timon""",20/01/22 21:40:17,080
2743,True,"select zf.name from zoo_animal za inner join zoo_food as zf on zf.id = za.food_id where za.name = ""Timon""",20/01/22 21:40:28,080
2744,False,"SELECT COUNT(type) AS amount, type FROM zoo_animal",20/01/22 21:41:08,081
2745,True,"SELECT COUNT(type) AS amount, type FROM zoo_animal GROUP BY type ORDER BY amount DESC",20/01/22 21:41:46,081
2746,True,"SELECT COUNT(type) AS amount, type FROM zoo_animal GROUP BY type ORDER BY amount DESC",20/01/22 21:42:11,081
2747,False,"select top 1 name, birthdate from zoo_animal where type = ""bear"" order by birthdate desc",20/01/22 21:43:14,082
2748,True,"select name, birthdate from zoo_animal where type = ""bear"" order by birthdate desc limit 1",20/01/22 21:44:44,082
2749,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE a.type='bear' AND k.firstname = 'Heidi')",20/01/22 21:46:50,083
2750,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT birthdate WHERE a.type='bear' AND k.firstname = 'Heidi')",20/01/22 21:47:06,083
2751,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT MAX(birthdate)",20/01/22 21:47:51,083
2752,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT MAX(birthdate) WHERE  birthdate = (SELECT birthdate",20/01/22 21:48:23,083
2753,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT birthdate WHERE  birthdate = (SELECT MAX(birthdate)",20/01/22 21:48:30,083
2754,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT birthdate WHERE k.type='bear' AND k.name = 'Heidi') WHERE  birthdate = (SELECT MAX(birthdate)",20/01/22 21:49:04,083
2755,False,"SELECT name, birthdate FROM zoo_animal WHERE  birthdate = (SELECT MAX(birthdate) FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE k.type='bear' AND k.name = 'Heidi')",20/01/22 22:04:56,083
2756,True,"SELECT name, birthdate FROM zoo_animal WHERE  birthdate = (SELECT MAX(birthdate) FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE a.type='bear' AND k.firstname = 'Heidi')",20/01/22 22:05:13,083
2757,False,select count(type) as n_animals from zoo_animal,20/01/22 22:06:56,084
2758,False,select count(type) as n_animals from zoo_animal group by type,20/01/22 22:07:15,084
2759,False,"select count(type), e.firstname as n_animals from zoo_animal join zoo_employee e group by e.id",20/01/22 22:07:54,084
2760,True,"select count(type), e.firstname as n_animals from zoo_animal a join zoo_employee e on a.cage_id = e.cage_id group by e.id",20/01/22 22:09:07,084
2761,True,"SELECT a.name, a.type FROM zoo_employee k JOIN zoo_animal a ON k.cage_id = a.cage_id JOIN zoo_food f ON  f.id = a.food_id WHERE f.name='blueberry' AND k.firstname = 'Heidi'",20/01/22 22:12:00,085
2762,False,"select mean(squaremeter) from zoo_cage c join zoo_animal a on a.cage_id = c.id where c.zone = ""north""",20/01/22 22:14:03,086
2763,False,"select avg(squaremeter) from zoo_cage c join zoo_animal a on a.cage_id = c.id where c.zone = ""north""",20/01/22 22:14:27,086
2764,False,"select avg(c.squaremeter) from zoo_cage c join zoo_animal a on a.cage_id = c.id where c.zone = ""north""",20/01/22 22:15:28,086
2765,False,"select distinct avg(c.squaremeter) from zoo_cage c join zoo_animal a on a.cage_id = c.id where c.zone = ""north""",20/01/22 22:15:39,086
2766,False,"select c.squaremeter from zoo_cage c join zoo_animal a on a.cage_id = c.id where c.zone = ""north""",20/01/22 22:16:10,086
2767,False,"SELECT g.name, p.name FROM ghosts p, places g g.place_id == p.id",20/01/22 22:18:46,034
2768,False,"SELECT g.name, p.name FROM ghosts g, places p g.place_id == p.id",20/01/22 22:19:01,034
2769,True,"SELECT g.name, p.name FROM ghosts g, places p WHERE g.place_id == p.id",20/01/22 22:19:17,034
2770,False,"SELECT p.name FROM GHOSTS g, PLACES p WHERE p.ghost_id = g.id AND g.name = ""Arthur""",20/01/22 22:20:10,035
2771,True,"SELECT p.name FROM GHOSTS g, PLACES p WHERE p.id = g.place_id AND g.name = ""Arthur""",20/01/22 22:20:33,035
2772,False,"select name from ghosts g join places p on p.id = g.place_id where p.name = ""forest""",20/01/22 22:21:30,036
2773,True,"select g.name from ghosts g join places p on p.id = g.place_id where p.name = ""forest""",20/01/22 22:21:36,036
2774,False,"SELECT g.name, p.name FROM Hauntings  h, PLACES p, Ghosts g WHERE h.id = g.id AND g.id = p.place_id",20/01/22 22:22:59,037
2775,False,"SELECT g.name, p.name FROM Hauntings  h, PLACES p, Ghosts g WHERE g.id = h.ghost_id AND g.id = p.place_id",20/01/22 22:23:12,037
2776,True,"SELECT g.name, p.name FROM Hauntings  h, PLACES p, Ghosts g WHERE g.id = h.ghost_id AND p.id = h.place_id",20/01/22 22:24:10,037
2777,False,"select p.name from hauntings h, ghosts g, places p where g.name == ""Desiree""",20/01/22 22:25:30,038
2778,True,"select p.name from hauntings h, ghosts g, places p where g.name == ""Desiree"" and h.ghost_id =g.id and p.id = h.place_id",20/01/22 22:26:30,038
2779,True,SELECT name from ghosts,20/01/22 10:20:51,000
2780,True,SELECT name from ghosts,20/01/22 10:21:44,001
2781,True,"SELECT name, year from ghosts",20/01/22 10:22:04,002
2782,True,"SELECT year FROM GHOSTS WHERE name = ""Sieglinde""",20/01/22 10:22:34,003
2783,True,SELECT name FROM ghosts WHERE year > 1800,20/01/22 10:23:09,004
2784,False,SELECT name FROM ghosts WHERE year > 1800 AND year < 1900,20/01/22 10:23:41,005
2785,True,SELECT name FROM ghosts WHERE year > 1700 AND year < 1800,20/01/22 10:23:56,005
2786,True,SELECT name FROM ghosts ORDER BY name,20/01/22 10:24:13,006
2787,True,SELECT name FROM ghosts ORDER BY year DESC,20/01/22 10:24:31,007
2788,True,SELECT DISTINCT year FROM ghosts,20/01/22 10:24:55,008
2789,False,"SELECT name, year FROM ghosts ORDER BY year DESC, name ASC",20/01/22 10:26:01,009
2790,False,"SELECT name, year FROM ghosts ORDER BY year ASC, name DESC",20/01/22 10:26:18,009
2791,False,"SELECT name, year FROM ghosts ORDER BY year ASC, name ASC",20/01/22 10:26:37,009
2792,False,"SELECT name, year FROM ghosts ORDER BY year, name",20/01/22 10:27:27,009
2793,True,"SELECT * FROM ghosts ORDER BY year ASC, name ASC",20/01/22 10:27:53,009
2794,False,select name from ghosts where year == 1833,20/01/22 10:28:13,010
2795,True,select distinct name from ghosts where year == 1833,20/01/22 10:28:19,010
2796,True,select * from ghosts where year == 1650,20/01/22 10:28:34,011
2797,False,SELECT NAME FROM Ghosts WHERE YEAR='1650' ORDER BY NAME DESC,20/01/22 10:29:19,012
2798,True,SELECT DISTINCT NAME FROM Ghosts WHERE YEAR='1650' ORDER BY NAME DESC,20/01/22 10:29:28,012
2799,True,"SELECT * FROM GHOSTS WHERE year > 1600 AND year < 1700 ORDER BY year DESC, name ASC",20/01/22 10:30:29,013
2800,False,select name from ghosts where year == 1777 order by name ASC,20/01/22 10:30:48,014
2801,True,select distinct name from ghosts where year == 1777 order by name ASC,20/01/22 10:30:55,014
2802,False,select name from ghosts where name = 'Veronika',20/01/22 10:31:12,015
2803,False,select * from ghosts where name = 'Veronika',20/01/22 10:31:23,015
2804,True,select * from ghosts where name = 'Veronika' and year > 1700 and year < 1800,20/01/22 10:31:48,015
2805,False,select name from wizards where skill > 4 order by skill ASC,20/01/22 10:32:19,016
2806,True,select name from wizards where skill < 4 order by skill ASC,20/01/22 10:32:29,016
2807,False,select count(name) from ghosts where year > 1600 and year < 1700,20/01/22 10:33:04,017
2808,False,select distinct count(name) from ghosts where year > 1600 and year < 1700,20/01/22 10:33:26,017
2809,True,select count(distinct name) from ghosts where year > 1600 and year < 1700,20/01/22 10:34:47,017
2810,False,SELECT MIN YEAR FROM GHOSTS BETWEEN '1700' AND '1800',20/01/22 10:35:54,018
2811,False,SELECT MIN YEAR FROM GHOSTS WHERE BETWEEN '1700' AND '1800',20/01/22 10:36:02,018
2812,False,SELECT MIN YEAR FROM GHOSTS WHERE (YEAR) BETWEEN '1700' AND '1800',20/01/22 10:36:12,018
2813,False,SELECT YEAR FROM GHOSTS WHERE (YEAR) BETWEEN '1700' AND '1800',20/01/22 10:36:23,018
